County,Race,Age,Gender,Education Level,Employment Status,Income Level,Prior Convictions,Risk Score,Judge Decision,Re-offense
Warren County,Black,60,Female,Some College,Employed,15614.914715781588,2,5.981427582229226,1,0
Warren County,White,54,Male,Less than High School,Unemployed,34570.613188871175,3,5.118254771530296,1,0
Warren County,White,27,Male,Less than High School,Unemployed,15696.117624735161,1,7.790261823311636,0,1
Warren County,Black,61,Female,Bachelor's Degree,Employed,33562.5133358395,5,4.962534716133148,0,1
Warren County,White,34,Female,Bachelor's Degree,Employed,35654.56743276135,1,5.247470938133757,1,0
Warren County,Black,26,Female,High School,Employed,34978.349141599254,1,4.536683202890598,0,0
Warren County,White,55,Male,High School,Employed,34606.77081909476,3,4.752436944344021,1,0
Warren County,Black,71,Female,High School,Employed,15199.067818122901,1,5.213349585884552,0,1
Warren County,White,47,Female,High School,Employed,15305.785637451494,4,6.47424820522464,1,1
Warren County,Black,54,Female,Master's Degree,Employed,33265.27144377608,7,6.014012930538799,0,1
Warren County,White,22,Female,Less than High School,Employed,33834.33581061519,0,4.025690788212253,1,0
Warren County,Black,22,Female,Some College,Unemployed,35745.661177220114,1,6.450040815875687,1,0
Warren County,White,43,Male,Bachelor's Degree,Employed,76247.89060183654,0,4.947412366823455,1,0
Warren County,White,28,Male,Some College,Employed,15699.071257693016,3,5.032617266455023,1,0
Warren County,Black,56,Male,High School,Unemployed,15391.556685376174,1,8.536446906542514,0,0
Warren County,White,23,Female,High School,Unemployed,15676.159061597005,1,5.723091877139257,0,1
Warren County,Other,18,Male,Some College,Employed,35708.89175537183,0,2.9263704978627736,0,0
Warren County,Black,60,Female,Some College,Employed,73485.39156479582,1,5.424085437333272,0,0
Warren County,Black,49,Female,Less than High School,Unemployed,72040.23691688142,2,5.786494998699814,0,1
Warren County,Other,27,Female,Bachelor's Degree,Employed,77113.67897508701,1,1.884579202798618,1,0
Warren County,White,46,Male,Some College,Employed,15216.223832213873,2,5.792996822613498,1,0
Warren County,Black,67,Male,Bachelor's Degree,Employed,71611.39509294972,0,4.619762131819251,0,0
Warren County,White,43,Male,Bachelor's Degree,Employed,73950.37849425734,1,4.312421824591916,1,0
Warren County,White,46,Female,Some College,Employed,15685.199723226428,1,7.131029434975669,0,1
Warren County,White,47,Male,High School,Unemployed,75003.0085928265,3,3.1074613914866935,1,0
Warren County,White,68,Female,Master's Degree,Employed,34764.551976068964,0,6.347005486328806,1,0
Warren County,White,35,Female,Less than High School,Employed,34851.948618057526,1,4.998442198929057,1,1
Warren County,Black,19,Male,Some College,Employed,33981.08953401807,0,4.586920288087423,0,0
Warren County,White,66,Male,High School,Employed,34540.47509802678,1,1.0074213083637096,1,0
Warren County,Black,40,Female,Some College,Employed,74023.59941990383,4,5.08684111802088,0,0
Warren County,White,71,Female,Bachelor's Degree,Employed,71642.66265140603,2,7.343615263858062,0,0
Warren County,White,53,Male,Less than High School,Employed,35936.48669981271,1,6.904323364721551,0,0
Warren County,White,37,Female,Less than High School,Employed,34707.76551166357,3,2.776548181677338,0,0
Warren County,Black,70,Male,High School,Employed,15483.269830224634,1,8.610796630437704,0,1
Warren County,Black,67,Male,Less than High School,Employed,77627.61000839922,3,6.808315214958089,0,0
Warren County,White,72,Female,Some College,Unemployed,33991.9791914453,1,3.0875503447989607,1,0
Warren County,White,22,Male,High School,Employed,15236.030223255193,0,7.099089626536477,0,1
Warren County,Black,47,Male,Less than High School,Employed,74792.11353122236,1,4.856096725897847,0,0
Warren County,Black,42,Female,Less than High School,Employed,15570.235106882226,4,7.681121348310173,0,1
Warren County,White,42,Female,High School,Employed,14573.611018764681,2,1.0211549638713775,0,1
Warren County,White,45,Female,PhD,Employed,127222.66500387555,1,3.7897814333887956,1,0
Warren County,White,55,Male,Bachelor's Degree,Employed,15161.628183379084,3,6.442495461668566,1,1
Warren County,Black,40,Female,Bachelor's Degree,Employed,34283.555171501415,4,3.7222873113474657,0,1
Warren County,White,40,Male,Some College,Employed,14454.901355476759,3,7.593532365415213,0,1
Warren County,Black,19,Female,Less than High School,Employed,15227.459640715913,1,8.3892264718672,1,0
Warren County,Black,51,Female,High School,Unemployed,76789.48093599248,2,2.8119402144307832,1,0
Warren County,Black,47,Male,High School,Employed,14723.441015645023,5,1.9140380674775388,1,1
Warren County,White,37,Male,High School,Employed,15217.24890603347,3,6.542723033412656,0,0
Warren County,Black,65,Female,Master's Degree,Employed,123689.13634514378,1,2.15870616985057,0,0
Warren County,White,70,Male,Less than High School,Employed,15319.810324923927,3,4.580233745661642,0,0
Warren County,Black,44,Female,Less than High School,Unemployed,14548.82291234108,2,10.049022779140508,0,1
Warren County,White,59,Female,High School,Unemployed,36365.75250922661,3,4.910396826989661,1,0
Warren County,Black,25,Female,High School,Employed,34255.93358762953,1,2.1929514467634426,1,0
Warren County,White,18,Female,PhD,Employed,14801.678981634228,0,5.534446682601663,1,0
Warren County,Black,47,Female,Bachelor's Degree,Employed,119476.14940100437,2,8.816140078282334,0,0
Warren County,White,60,Female,Some College,Employed,33640.29274312447,1,2.187788173310148,1,0
Warren County,White,47,Male,Some College,Employed,15023.792854068493,2,6.438608551072776,1,0
Warren County,White,39,Female,Bachelor's Degree,Employed,34186.574368547896,4,3.190243242569568,1,0
Warren County,Black,24,Male,Less than High School,Unemployed,36174.180790097686,4,5.709483392453928,1,0
Warren County,Black,68,Male,Less than High School,Unemployed,33301.42686029234,3,6.539242622346092,0,0
Warren County,White,26,Female,High School,Employed,14818.641073007904,2,6.202371863909318,1,1
Warren County,Black,63,Female,High School,Employed,34430.709413691824,1,10.858751978255173,0,0
Warren County,Black,30,Female,High School,Employed,33317.6467082116,1,3.034057735808358,0,0
Warren County,White,18,Male,High School,Employed,33685.28939650179,2,5.0716126894699,0,1
Warren County,White,36,Male,High School,Unemployed,14870.464012377952,1,5.735974912392341,1,1
Warren County,Black,21,Male,PhD,Employed,14989.29687667117,1,6.3233915198303245,0,1
Warren County,Black,37,Male,High School,Unemployed,14856.434620882303,0,6.5618612479805325,0,0
Warren County,White,66,Female,High School,Employed,15046.40651761814,2,5.788415083685092,1,1
Warren County,White,41,Male,PhD,Employed,75713.48756179262,1,4.9254364386164164,1,0
Warren County,Black,27,Female,Less than High School,Employed,71324.42865845875,0,5.007610378684455,0,0
Warren County,Black,19,Female,Bachelor's Degree,Employed,34874.333058087264,0,3.7939277859320644,1,0
Warren County,White,48,Male,High School,Unemployed,15695.248861331382,1,5.537804189687044,1,0
Warren County,Black,66,Female,Some College,Unemployed,35066.612980453414,1,7.154868059418286,0,0
Warren County,White,75,Male,Some College,Employed,15266.313401188429,6,4.788630553240256,1,0
Warren County,Black,58,Female,Less than High School,Employed,14717.795786875324,2,5.081238221422613,0,1
Warren County,Black,43,Male,Less than High School,Employed,15410.987067229144,0,6.516107801383884,1,0
Warren County,White,66,Female,Less than High School,Employed,35955.2251865664,1,5.977368122225781,1,0
Warren County,White,23,Male,Less than High School,Unemployed,35074.53616678948,2,6.039107319061904,0,0
Warren County,White,46,Male,High School,Unemployed,36666.048381477245,2,4.551823536822427,1,0
Warren County,Black,68,Female,Less than High School,Unemployed,33689.42575166928,3,9.673208556387841,0,1
Warren County,White,33,Male,High School,Unemployed,33309.31682711353,6,4.634414676938975,1,0
Warren County,White,35,Male,Some College,Employed,77026.18658817823,4,5.476049964567322,1,0
Warren County,Black,27,Female,Some College,Employed,15460.733306047325,1,7.685944325345924,0,0
Warren County,Other,22,Female,Some College,Employed,33670.725301922015,2,6.751295382964613,0,0
Warren County,White,32,Female,Some College,Unemployed,14648.37424943791,0,5.309874445854636,1,1
Warren County,Black,68,Female,Master's Degree,Employed,14276.328545049942,2,6.656496916669269,0,1
Warren County,Other,35,Male,Some College,Unemployed,14689.962916170847,4,7.254103811113501,0,0
Warren County,Black,27,Female,Some College,Employed,35955.99655871535,1,5.260227859889687,0,0
Warren County,Black,45,Male,High School,Employed,15026.94079156887,1,6.114766488729413,0,0
Warren County,White,53,Male,High School,Unemployed,34468.33457608901,3,3.977260950840127,1,0
Warren County,Black,22,Female,Master's Degree,Employed,74038.04471179747,3,8.841313645465084,0,1
Warren County,White,49,Male,Bachelor's Degree,Employed,14252.030438573202,2,2.909320959925797,1,1
Warren County,Black,50,Female,Bachelor's Degree,Employed,122497.50659456545,4,6.515434973097392,1,0
Warren County,Black,63,Male,Some College,Unemployed,15219.688112456894,0,5.330619407787729,0,1
Warren County,White,27,Male,Less than High School,Employed,15711.291665724533,0,7.651037674933118,0,1
Warren County,Black,73,Female,Less than High School,Employed,15520.591240475847,2,4.624297223485545,1,1
Warren County,White,28,Male,Some College,Employed,14285.392446968293,1,5.230867475203644,1,1
Warren County,Black,70,Male,High School,Employed,36394.96211636193,1,5.438340456821038,0,0
Warren County,Black,49,Male,High School,Employed,128539.98016623282,1,3.7449864529325283,1,0
Warren County,White,35,Female,Bachelor's Degree,Employed,35981.31643249843,5,3.653197013893422,1,0
Warren County,Black,19,Female,Master's Degree,Employed,74684.96819252678,0,4.192896519432047,1,0
Warren County,White,48,Female,Less than High School,Employed,34643.01852534076,2,6.089367735815894,1,0
Warren County,Black,32,Male,Some College,Employed,34310.20505091617,2,5.341828776758273,0,1
Warren County,Black,50,Male,Some College,Employed,14348.542288431549,2,7.423635802602063,0,1
Warren County,White,48,Male,Bachelor's Degree,Employed,34048.823772227945,2,2.118106924743956,0,0
Warren County,White,30,Female,Less than High School,Employed,34113.11272242308,1,6.582278248066843,0,0
Warren County,Black,60,Male,Bachelor's Degree,Employed,34944.2697439857,0,5.596387131438846,0,0
Warren County,Black,29,Male,Bachelor's Degree,Employed,76855.8330494752,0,3.7314126383447945,1,0
Warren County,Black,48,Male,Less than High School,Unemployed,14960.71474259692,1,7.440404608323934,0,1
Warren County,White,21,Female,Master's Degree,Employed,71683.8333708537,0,6.198236664835441,1,0
Warren County,White,39,Male,Master's Degree,Employed,78433.42350741153,2,8.036904679630592,0,0
Warren County,Black,53,Male,Bachelor's Degree,Employed,130534.0539886764,0,3.887064387298802,1,0
Warren County,White,63,Female,Bachelor's Degree,Employed,77138.92157361306,2,1.0754401081626217,0,0
Warren County,Black,25,Male,High School,Unemployed,36719.64765547477,0,5.870934128907162,0,0
Warren County,Black,32,Female,Some College,Unemployed,75333.61749600197,4,2.126639775788631,1,1
Warren County,Other,52,Female,High School,Unemployed,15694.15252537981,2,3.951307926856175,1,0
Warren County,Black,58,Female,High School,Unemployed,14363.407560925125,3,5.852333315309889,0,1
Warren County,Black,69,Male,Bachelor's Degree,Employed,14798.521122392056,2,6.947751699937449,0,1
Warren County,White,45,Male,Some College,Employed,14588.071902010148,2,7.6822045986626275,0,0
Warren County,White,66,Male,Less than High School,Unemployed,33935.41579446995,0,2.0990437520705005,1,0
Warren County,White,31,Male,Bachelor's Degree,Employed,120510.03686115846,1,7.00380854612947,0,0
Warren County,Black,22,Male,High School,Unemployed,15183.620462348996,0,5.678655234176181,0,1
Warren County,White,50,Female,Bachelor's Degree,Employed,35984.62649511557,0,6.479489487929482,1,0
Warren County,Black,24,Female,Bachelor's Degree,Employed,125978.7299927545,0,3.9071129770985693,1,0
Warren County,White,58,Female,Bachelor's Degree,Employed,120587.03386985262,2,2.0174211444455956,1,0
Warren County,White,46,Male,Bachelor's Degree,Employed,77333.42827450103,3,7.569060955350366,0,0
Warren County,Black,67,Female,Bachelor's Degree,Employed,126699.4338395466,2,9.223628392645185,0,0
Warren County,Black,66,Female,Some College,Unemployed,14832.248559190492,1,5.540277648850037,0,1
Warren County,Black,40,Male,High School,Unemployed,15261.195443304096,4,7.615764973058865,0,1
Warren County,Black,27,Female,Less than High School,Employed,34159.667427349916,1,1.0255416106142836,1,0
Warren County,White,57,Male,High School,Employed,34458.17272972973,3,4.834905614657086,1,0
Warren County,White,39,Male,Some College,Unemployed,15626.228764697986,1,5.567126487196065,0,1
Warren County,Black,75,Male,High School,Unemployed,34266.76576984997,2,8.470440302832474,0,1
Warren County,Black,25,Female,Some College,Unemployed,34894.95893855278,1,2.0480291023714052,0,0
Warren County,Black,30,Female,Less than High School,Unemployed,129876.76421745018,0,2.0133844367905285,1,0
Warren County,White,57,Male,High School,Employed,76557.91012700646,0,3.2363355498305744,1,0
Warren County,Black,48,Female,Less than High School,Employed,33467.71129157646,2,1.057719442244906,1,0
Warren County,Black,29,Male,Master's Degree,Employed,33765.56065497639,0,4.651674879732751,0,0
Warren County,White,42,Female,High School,Employed,14261.762386157874,0,4.811722067795548,1,1
Warren County,White,71,Female,High School,Unemployed,35458.22626580207,5,7.597582623703145,0,1
Warren County,White,74,Female,Less than High School,Unemployed,34816.856988936466,1,6.292735551087212,1,0
Warren County,White,31,Female,Less than High School,Employed,14451.412276353412,0,5.440238921682935,1,0
Warren County,White,21,Male,Some College,Employed,15686.901181585154,2,6.083867621845581,1,1
Warren County,Black,50,Female,Bachelor's Degree,Employed,125370.74654932023,0,5.2624586857406905,0,0
Warren County,Black,48,Female,High School,Unemployed,34096.62652939511,0,5.37676563676175,0,0
Warren County,Black,42,Male,Less than High School,Employed,15000.90535673206,2,8.715747147688633,0,0
Warren County,White,33,Male,High School,Employed,15269.43049910266,2,7.449760226540819,0,0
Warren County,White,63,Male,Master's Degree,Employed,33516.83726290747,2,4.610631736955208,1,0
Warren County,White,53,Female,High School,Unemployed,14662.055722571837,1,6.415742750081422,1,0
Warren County,Black,52,Male,High School,Unemployed,15460.448236325989,3,4.627488662331983,1,0
Warren County,Other,54,Male,High School,Employed,74697.48652801994,1,0.9794574581120735,0,0
Warren County,White,59,Female,Less than High School,Unemployed,15069.86571304844,0,1.0594590731559108,1,0
Warren County,White,19,Female,Less than High School,Employed,34764.85600773314,2,4.649917427348774,1,1
Warren County,Other,34,Female,Some College,Unemployed,14315.849913964508,1,3.783401116186113,1,0
Warren County,White,27,Male,High School,Employed,72493.12334865116,1,5.222252568393067,1,0
Warren County,Black,73,Female,Some College,Unemployed,34809.39573559662,2,5.220036536546075,0,0
Warren County,Black,51,Male,Bachelor's Degree,Employed,33982.14912892775,1,5.141147632885298,0,0
Warren County,White,28,Male,Some College,Employed,33424.92660030888,4,4.15515875557368,1,1
Warren County,White,21,Male,Less than High School,Employed,36202.773824181386,0,8.068359109356154,1,1
Warren County,White,70,Male,Bachelor's Degree,Employed,15721.788793746175,3,6.652518682469735,0,0
Warren County,Black,37,Male,Bachelor's Degree,Employed,36026.00005898859,2,5.814835192204703,0,0
Warren County,White,22,Male,Some College,Unemployed,15530.677382557002,2,7.490556346882281,0,1
Warren County,White,31,Female,PhD,Employed,121774.71412896307,3,1.0816901122667257,0,0
Warren County,Black,73,Male,High School,Unemployed,130757.83719391498,2,3.0500350768596727,1,0
Warren County,White,50,Male,High School,Employed,33939.239965586996,1,3.920681133410912,1,0
Warren County,Black,72,Female,Some College,Employed,36580.004336266415,2,0.9924011607288266,1,0
Warren County,Black,59,Female,Less than High School,Employed,36731.86752888083,2,10.894566679223631,0,1
Warren County,White,65,Female,High School,Unemployed,35741.02982011117,2,7.445362244985729,0,1
Warren County,White,22,Male,High School,Employed,15721.715597687733,1,4.068983865613438,1,1
Warren County,White,27,Female,High School,Employed,15104.309669350654,0,5.005888678884466,1,1
Warren County,Black,46,Female,Bachelor's Degree,Employed,121994.27228970113,2,5.111454235434648,0,0
Warren County,Black,54,Female,Master's Degree,Employed,124212.44857082026,3,5.4217322205850085,0,0
Warren County,Other,46,Female,Less than High School,Unemployed,75701.70701534089,3,8.595398254310643,0,1
Warren County,White,69,Female,High School,Employed,33505.78546709455,2,5.4321182824836125,1,0
Warren County,White,64,Male,High School,Employed,35428.20142616036,1,4.052106546871367,1,0
Warren County,White,70,Male,Less than High School,Employed,36684.12242866803,1,5.196650823876893,1,0
Warren County,White,56,Female,High School,Employed,14535.16147467559,0,6.506999257412755,1,1
Warren County,White,66,Female,High School,Unemployed,15438.892674432574,4,6.248686361176079,0,1
Warren County,Black,23,Female,Some College,Unemployed,15611.848190669429,1,7.4440624686628185,0,1
Warren County,White,66,Female,Less than High School,Employed,15665.55238923033,1,3.045773016100088,1,1
Warren County,White,32,Female,Bachelor's Degree,Employed,78451.01703304086,1,1.0213430092765712,1,1
Warren County,Black,35,Female,Less than High School,Employed,15032.189458082206,3,7.878609074083818,0,1
Warren County,White,68,Female,Master's Degree,Employed,130966.34884989378,3,4.1891553884997785,1,1
Warren County,White,63,Male,Less than High School,Employed,15385.965310701657,0,6.521240417722818,1,0
Warren County,Black,40,Male,Bachelor's Degree,Employed,120770.89295296202,0,2.1702274051627106,1,0
Warren County,Black,37,Female,Some College,Employed,74826.75079850978,1,7.921342994246611,0,1
Warren County,White,71,Female,Master's Degree,Employed,127729.13969215006,1,5.535885655008906,1,0
Warren County,Black,59,Male,High School,Employed,34115.69110536679,3,6.581809438754801,0,0
Warren County,Black,42,Female,Master's Degree,Employed,35492.153142421106,2,6.406677703735122,0,0
Warren County,Black,41,Male,Less than High School,Unemployed,15249.900718569928,1,4.624662681203267,0,1
Warren County,White,71,Female,Some College,Employed,33819.44910332998,2,1.0841683765234744,1,0
Warren County,White,42,Female,High School,Employed,35227.798593584645,3,7.51785490688698,0,0
Warren County,Black,28,Female,High School,Employed,35950.69418842513,1,7.026373279976502,1,0
Warren County,White,35,Male,Less than High School,Employed,14998.343496803913,1,4.073020348595944,1,0
Warren County,White,61,Female,High School,Employed,14268.15467516416,2,6.8586037854181825,0,1
Warren County,Black,38,Male,High School,Employed,14263.557703618937,3,5.465713966586438,0,1
Warren County,Black,41,Female,Some College,Employed,34499.60270389504,0,6.769276138304262,0,0
Warren County,Black,36,Male,High School,Employed,15639.291102647674,3,9.545136207476421,0,1
Warren County,White,44,Male,Less than High School,Unemployed,14593.015169405413,3,4.504632023004603,1,1
Warren County,Black,74,Female,Some College,Employed,15201.54553330753,0,6.766898840367602,0,1
Warren County,White,59,Male,Less than High School,Unemployed,34027.26554742662,1,4.898168693590944,1,0
Warren County,Black,46,Male,Some College,Employed,14732.504984489322,2,3.022437361762754,1,1
Warren County,White,50,Female,High School,Employed,15522.063134402226,6,6.503826739695313,1,0
Warren County,White,53,Female,Less than High School,Employed,35801.015047944806,1,5.815615193239154,1,0
Warren County,Black,36,Female,Some College,Employed,33583.89747059624,0,6.7857344826547195,1,0
Warren County,Black,62,Female,Bachelor's Degree,Employed,34750.45707345252,3,6.285001497731698,0,0
Warren County,Black,59,Male,Less than High School,Employed,14293.754645467896,2,6.93310511724573,0,0
Warren County,Other,42,Female,High School,Employed,74856.67609952256,2,4.724604822939982,0,0
Warren County,White,45,Female,Less than High School,Employed,35568.51904095373,3,2.971463709679616,1,0
Warren County,Black,68,Female,High School,Unemployed,14427.753935397226,1,2.78451421222788,1,1
Warren County,White,30,Male,Bachelor's Degree,Employed,122361.06173636456,1,1.8705547946024894,1,0
Warren County,White,66,Male,Bachelor's Degree,Employed,123722.95781877695,3,6.997714881835272,0,0
Warren County,Black,27,Female,Master's Degree,Employed,78146.48268492038,3,7.870280719207277,0,1
Warren County,Black,59,Female,Some College,Employed,15739.882523134447,0,8.66375344170896,0,0
Warren County,Black,46,Male,PhD,Employed,71586.83474246711,0,8.75230901840994,0,1
Warren County,White,36,Male,Less than High School,Unemployed,35913.527732233866,3,4.064470680222435,0,1
Warren County,Black,69,Male,Some College,Employed,14807.586099603515,2,7.185170003087342,0,0
Warren County,White,38,Male,Master's Degree,Employed,14838.687279344218,1,5.415713347906,1,1
Warren County,Black,74,Male,High School,Employed,35889.92740671458,3,4.130829897613369,1,0
Warren County,Black,71,Female,Bachelor's Degree,Employed,78138.19824109056,2,6.549250353617651,0,0
Warren County,White,29,Female,Some College,Employed,36578.250080758924,1,8.737712507951128,0,0
Warren County,Black,73,Male,High School,Unemployed,35269.929051134124,1,4.648662727753113,1,0
Warren County,Black,32,Female,Master's Degree,Employed,73928.40869475377,3,4.914624123727024,0,0
Warren County,Black,28,Female,Some College,Employed,36006.42180050573,1,8.25362940254156,0,0
Warren County,White,58,Male,Bachelor's Degree,Employed,121887.51729077875,3,9.894373653322706,0,0
Warren County,Black,51,Male,Some College,Unemployed,35224.25910091731,1,5.002195010331243,1,0
Warren County,White,40,Male,Less than High School,Unemployed,34505.02461533705,2,5.095385017320044,1,0
Warren County,White,30,Male,PhD,Employed,35548.20875797756,1,3.653661181910742,1,0
Warren County,White,57,Female,Some College,Unemployed,34091.39619512727,0,8.399936752638684,0,1
Warren County,Black,54,Male,High School,Employed,72686.94709301119,2,5.6518867117147025,1,0
Warren County,Black,70,Male,High School,Employed,36463.83680336403,3,4.318443431552571,1,1
Warren County,White,56,Male,Less than High School,Employed,14402.705524424306,2,3.764111712385606,0,0
Warren County,White,56,Male,Bachelor's Degree,Employed,15008.936861602395,6,1.8762750882654666,1,0
Warren County,White,72,Female,Less than High School,Unemployed,34022.98474037053,6,5.443859601417714,1,1
Warren County,Black,19,Male,Less than High School,Employed,33386.25487163984,0,2.9832401670659996,1,0
Warren County,White,33,Female,Less than High School,Employed,119200.23522864282,2,9.11671403987271,0,0
Warren County,Black,43,Male,Less than High School,Unemployed,14512.832658158739,1,8.218275550971034,0,1
Warren County,Black,53,Male,High School,Unemployed,15550.155531759001,2,6.330633140034013,0,1
Warren County,White,26,Female,Bachelor's Degree,Employed,73368.5905798277,2,4.953288834748028,1,0
Warren County,White,61,Female,Some College,Unemployed,15675.688755862942,1,4.019512215462064,1,0
Warren County,Black,34,Female,Less than High School,Employed,15122.433439483792,1,8.89337294448881,0,0
Warren County,White,31,Female,Some College,Employed,74524.60642326574,2,6.861068285225457,1,0
Warren County,White,44,Female,Some College,Unemployed,126001.11043336817,1,5.059640331308218,0,0
Warren County,White,29,Male,Some College,Unemployed,15025.047577839403,0,3.72419219674457,1,1
Warren County,Black,74,Female,High School,Unemployed,15388.164380635986,1,8.427470634891488,0,1
Warren County,White,40,Female,Master's Degree,Employed,122281.20082466066,2,3.2170713726081104,1,0
Warren County,White,70,Male,High School,Employed,73897.87793700227,2,3.26766927728018,1,0
Warren County,Black,64,Male,Master's Degree,Employed,36379.33005886638,2,2.923985589767852,1,0
Warren County,White,37,Male,High School,Employed,36562.59779602642,1,6.679042542400976,0,0
Warren County,Black,22,Female,High School,Employed,36373.95379620266,0,5.143999543239016,0,0
Warren County,Black,18,Female,High School,Unemployed,34718.067978850595,1,3.926987336878477,1,0
Warren County,Black,61,Male,High School,Employed,15420.54825451032,0,6.335540897924483,0,1
Warren County,Black,28,Male,High School,Employed,14964.503599951648,1,3.7249220778929524,1,1
Warren County,White,38,Female,Some College,Employed,34991.38948251136,3,2.086388891538959,1,0
Warren County,Black,27,Female,High School,Employed,14557.020163585925,0,5.158923941910151,0,0
Warren County,White,59,Male,Less than High School,Employed,15136.695454887773,1,7.243353588005574,0,0
Warren County,White,56,Male,Less than High School,Unemployed,33901.47564213671,3,4.72197216193295,1,0
Warren County,Black,71,Female,High School,Employed,34410.47644673518,1,2.8386448779528433,1,0
Warren County,White,50,Male,Some College,Unemployed,77662.72651214951,1,4.137514194878983,0,0
Warren County,White,20,Female,High School,Employed,33974.76533223799,2,5.423652645305237,1,1
Warren County,White,37,Male,High School,Unemployed,33499.05399810701,3,0.9208217163969148,1,0
Warren County,White,54,Female,Less than High School,Employed,14353.511388919223,0,5.29991608537319,1,0
Warren County,Black,36,Male,Bachelor's Degree,Employed,36542.74582176088,0,3.742835729643467,1,1
Warren County,Black,64,Male,Some College,Unemployed,35024.221532866424,2,3.0916476647111244,1,1
Warren County,Black,72,Female,Bachelor's Degree,Employed,123867.65089771272,2,2.8429096686280357,1,0
Warren County,Black,74,Female,Some College,Unemployed,36088.07503352771,1,4.599441392759346,0,0
Warren County,Black,51,Female,Master's Degree,Employed,77518.69445932886,0,5.691806629199345,1,0
Warren County,Other,33,Male,High School,Unemployed,34412.668615904615,2,2.0889067727422637,1,0
Warren County,White,62,Male,Less than High School,Unemployed,76452.13543105345,3,7.4979750553488,0,0
Warren County,Black,21,Male,PhD,Employed,77033.42111888913,3,6.39626383748039,0,0
Warren County,White,53,Male,High School,Employed,76159.88015149465,3,2.9383101177710733,1,0
Warren County,White,57,Male,Some College,Employed,120644.93843500124,3,3.1008510819423876,1,0
Warren County,Black,20,Male,High School,Employed,15563.824625275585,0,8.468971731748479,0,0
Warren County,White,63,Male,High School,Unemployed,75293.20914552006,0,2.875888638156608,1,0
Warren County,Black,19,Female,Some College,Unemployed,14673.708639555005,1,4.317068654816896,1,1
Warren County,Black,20,Male,High School,Employed,34738.29864903192,1,8.123403462319326,0,1
Warren County,White,53,Female,Some College,Employed,33381.498816396175,2,0.9171017061708936,1,0
Warren County,Other,51,Female,High School,Unemployed,14441.800201833625,2,4.707886255146027,1,1
Warren County,White,24,Female,Some College,Unemployed,35929.413626805515,3,3.621225763099056,1,0
Warren County,White,36,Female,High School,Employed,14250.017452133048,1,4.6814354350897975,1,0
Warren County,Black,61,Male,Less than High School,Employed,14874.848742723438,1,5.083041560969692,0,1
Warren County,Black,30,Female,Less than High School,Employed,35078.78563379956,0,8.858564191066497,0,0
Warren County,Black,74,Male,High School,Unemployed,33441.2204700034,5,4.31413736886158,1,0
Warren County,Black,18,Male,High School,Employed,78548.0862222925,0,7.444420986433817,1,0
Warren County,Black,66,Female,Some College,Unemployed,34041.438659373845,2,4.841817351697876,0,0
Warren County,Black,46,Female,Master's Degree,Employed,73531.49039727211,1,3.807538746745034,1,0
Warren County,Black,56,Male,Less than High School,Employed,34313.798792892594,3,8.78344633470108,0,1
Warren County,White,58,Female,High School,Unemployed,34056.458317410725,1,3.054176965508885,1,0
Warren County,Black,44,Male,Less than High School,Unemployed,14252.210733129466,4,8.582514553481177,1,1
Warren County,Black,31,Female,Less than High School,Employed,127866.80992609994,1,8.198638252558615,1,1
Warren County,Black,54,Female,Less than High School,Employed,78501.34124849463,4,2.9456469913147445,1,0
Warren County,White,25,Male,Some College,Employed,34035.027191497655,1,7.072866053192773,0,1
Warren County,Black,39,Female,High School,Unemployed,35570.66517131198,2,7.897802446616507,0,1
Warren County,Black,36,Female,Some College,Employed,35846.6371443555,2,7.671145215267068,1,1
Warren County,White,32,Female,Some College,Employed,36219.488826816836,4,7.627834629747019,0,1
Warren County,White,53,Male,Bachelor's Degree,Employed,14883.943795520412,2,2.1054423176639046,1,1
Warren County,White,58,Female,Some College,Unemployed,73521.98179230322,1,1.856045270306581,1,0
Warren County,White,75,Female,Some College,Unemployed,73689.71350517274,3,4.29477438071833,1,1
Warren County,White,68,Female,Some College,Unemployed,35744.174665844796,0,5.9849174378994165,1,0
Warren County,Black,58,Female,High School,Unemployed,36108.72813276972,3,6.47346267227291,0,0
Warren County,White,62,Male,Bachelor's Degree,Employed,121020.17459695753,1,3.179913153568389,1,0
Warren County,White,49,Female,Less than High School,Unemployed,34548.29352855218,3,4.925213504469234,1,1
Warren County,White,36,Male,Some College,Unemployed,36406.79068862202,2,5.426963169984141,1,0
Warren County,Black,53,Female,Bachelor's Degree,Employed,77300.20139771054,1,5.722412831261936,0,0
Warren County,Black,43,Female,Less than High School,Unemployed,131060.73003453095,2,4.033307371728694,1,0
Warren County,White,60,Male,Some College,Employed,15381.37238952312,1,5.133478219826148,1,1
Warren County,Black,41,Male,High School,Employed,34626.18320359773,3,7.612620296693124,0,1
Warren County,Black,64,Female,Some College,Employed,35317.232418981235,4,1.8557424296291296,1,0
Warren County,White,19,Male,Less than High School,Unemployed,15241.52138137098,0,3.200958142079579,1,1
Warren County,Black,29,Male,Less than High School,Employed,119730.69770396405,0,4.387521744562842,1,0
Warren County,Black,46,Male,Bachelor's Degree,Employed,125556.2119887983,2,6.030828218763222,0,0
Warren County,White,70,Female,Some College,Unemployed,15313.981242708915,2,1.8686717143393214,1,1
