County,Race,Age,Gender,Education Level,Employment Status,Income Level,Prior Convictions,Risk Score,Judge Decision,Re-offense
Claiborne County,Black,41,Female,Bachelor's Degree,Employed,77279.6888066439,4,7.1972246427245,1,1
Claiborne County,Black,44,Male,High School,Employed,15078.751451111833,4,4.681880084399145,0,1
Claiborne County,Black,33,Female,High School,Employed,75151.27419233063,1,4.845667283323864,0,0
Claiborne County,Black,62,Male,Bachelor's Degree,Employed,14464.313942009117,1,9.714219137830822,0,0
Claiborne County,Black,50,Male,Master's Degree,Employed,15413.019225604703,0,7.9583386244205965,0,0
Claiborne County,Black,20,Female,Some College,Employed,34199.9328315635,2,8.268092381633643,0,1
Claiborne County,Black,48,Male,Less than High School,Employed,34988.43397986281,1,6.541247819682282,0,0
Claiborne County,Black,75,Male,PhD,Employed,73382.05569695638,1,8.446120233855607,0,0
Claiborne County,Black,35,Female,High School,Employed,14450.742544499539,2,3.6326948930131833,0,0
Claiborne County,Black,62,Male,High School,Employed,35453.45193912108,1,1.867574025228866,1,0
Claiborne County,Black,25,Female,High School,Employed,14331.498052234356,1,6.690026474644743,0,1
Claiborne County,Black,49,Female,High School,Employed,35870.258319441695,2,8.418618871698143,0,1
Claiborne County,White,46,Female,Some College,Employed,73631.90096445837,0,3.6709620270056447,1,0
Claiborne County,Black,53,Female,Less than High School,Unemployed,71251.01019753364,3,2.7723815226603605,1,0
Claiborne County,Black,23,Male,Some College,Employed,35038.9519873303,1,3.9686230144261807,1,0
Claiborne County,Black,67,Female,Less than High School,Employed,33413.98167984661,3,4.7063337184057925,0,0
Claiborne County,Black,32,Male,High School,Employed,122202.11947276125,2,6.809977805467306,0,0
Claiborne County,Black,32,Male,Some College,Employed,15310.464731183574,1,8.005467633367772,0,1
Claiborne County,Black,33,Female,Bachelor's Degree,Employed,33469.41367567653,4,7.266552760081112,0,1
Claiborne County,Black,65,Female,Some College,Employed,36187.68472324601,0,4.539312139841099,1,0
Claiborne County,Black,22,Female,High School,Employed,33263.36972930504,2,9.538938718036276,0,1
Claiborne County,Black,25,Male,High School,Employed,34113.883542206655,1,6.153480467389089,0,0
Claiborne County,Black,48,Male,High School,Unemployed,15361.356084228108,2,7.330814451118195,0,1
Claiborne County,Black,43,Male,Some College,Employed,14724.405224593958,3,6.448294348928133,0,1
Claiborne County,Black,67,Female,Some College,Employed,14402.83858209902,1,5.420872400531813,0,1
Claiborne County,Black,70,Male,Some College,Employed,34510.8187158015,3,4.561077959854864,1,0
Claiborne County,Black,68,Female,Less than High School,Employed,34196.37650234584,3,4.776877648147203,0,0
Claiborne County,Black,54,Male,Less than High School,Employed,36199.49165756194,3,6.367441535751674,0,0
Claiborne County,White,48,Male,Less than High School,Employed,122666.84896981428,2,4.198607752306927,1,0
Claiborne County,Black,68,Male,Some College,Employed,36011.263651216024,2,7.495233630970204,0,0
Claiborne County,Black,57,Female,Bachelor's Degree,Employed,77939.04108608051,3,6.593089052671395,0,0
Claiborne County,Black,60,Male,Some College,Employed,14900.726129364793,1,4.870472102791382,0,0
Claiborne County,Other,73,Female,Bachelor's Degree,Employed,78074.57357890795,3,3.9876183881528173,0,0
Claiborne County,Black,65,Female,High School,Unemployed,34570.613188871175,1,1.0236509543060592,1,0
Claiborne County,Black,59,Male,Bachelor's Degree,Employed,130800.98020612635,4,6.816479095397681,0,1
Claiborne County,Black,58,Male,Less than High School,Unemployed,71919.6714339418,2,5.955041659359777,0,0
Claiborne County,Black,72,Female,High School,Unemployed,35654.56743276135,1,4.197976750507006,1,0
Claiborne County,Black,25,Male,High School,Employed,14990.721060685393,1,4.536683202890598,0,0
Claiborne County,Black,60,Female,Some College,Employed,14831.47320818347,1,5.702924333212825,0,0
Claiborne County,Black,26,Female,Less than High School,Unemployed,35464.49157562011,0,3.1280097515307315,1,0
Claiborne County,Black,41,Male,Less than High School,Employed,15305.785637451494,3,8.63233094029952,0,1
Claiborne County,Black,57,Female,PhD,Employed,71282.72452237732,2,7.0163484189619325,0,0
Claiborne County,Black,56,Female,Less than High School,Unemployed,72502.148165604,4,4.025690788212253,1,1
Claiborne County,Black,38,Female,Some College,Employed,15319.569075951476,1,5.528606413607731,1,0
Claiborne County,Black,33,Female,Less than High School,Unemployed,127079.81766972756,1,5.936894840188145,0,0
Claiborne County,Black,40,Female,Bachelor's Degree,Employed,78495.35628846507,3,10.065234532910045,0,1
Claiborne County,White,52,Female,High School,Unemployed,15391.556685376174,2,8.536446906542514,0,0
Claiborne County,Black,48,Female,High School,Employed,15676.159061597005,4,5.723091877139257,1,1
Claiborne County,Black,49,Female,Some College,Unemployed,15303.81075230221,2,6.828197828346472,1,1
Claiborne County,Black,35,Female,Bachelor's Degree,Employed,73485.39156479582,2,6.328099676888817,0,0
Claiborne County,Black,49,Male,Bachelor's Degree,Employed,120067.0615281357,5,4.822079165583179,0,0
Claiborne County,Black,56,Female,Less than High School,Employed,128522.79829181168,1,5.653737608395854,0,0
Claiborne County,Black,40,Female,Less than High School,Employed,35504.522275165706,3,3.8619978817423317,1,0
Claiborne County,Black,25,Male,High School,Employed,71611.39509294972,0,5.543714558183101,0,0
Claiborne County,Black,39,Female,Less than High School,Unemployed,73950.37849425734,1,9.702949105331811,0,1
Claiborne County,Black,46,Male,Less than High School,Employed,15685.199723226428,1,10.187184907108097,0,0
Claiborne County,Black,67,Female,Bachelor's Degree,Employed,125005.0143213775,1,6.214922782973387,0,0
Claiborne County,Black,48,Male,Bachelor's Degree,Employed,74495.46852014778,6,10.578342477214678,0,1
Claiborne County,Black,45,Female,High School,Employed,14936.549407738941,2,4.998442198929057,0,0
Claiborne County,Black,26,Male,High School,Employed,14563.324086007746,1,4.586920288087423,0,0
Claiborne County,Black,23,Male,Some College,Employed,34540.47509802678,0,6.0445278501822575,0,0
Claiborne County,Black,64,Male,Some College,Unemployed,74023.59941990383,1,7.121577565229231,0,0
Claiborne County,Black,68,Female,Less than High School,Unemployed,71642.66265140603,4,5.24543947418433,0,1
Claiborne County,Black,45,Female,High School,Unemployed,77006.75721388438,3,6.904323364721551,0,0
Claiborne County,Black,45,Female,High School,Employed,34707.76551166357,2,7.404128484472902,1,1
Claiborne County,Black,65,Male,High School,Unemployed,36127.62960385748,2,4.783775905798724,0,0
Claiborne County,Black,64,Male,Bachelor's Degree,Employed,36226.21800391963,1,6.808315214958089,0,0
Claiborne County,Black,60,Male,High School,Unemployed,72839.95541023993,2,5.145917241331601,0,0
Claiborne County,Black,42,Female,Some College,Employed,15236.030223255193,2,8.11324528747026,0,0
Claiborne County,White,37,Female,Some College,Unemployed,14958.422706244472,2,6.7985354162569855,0,1
Claiborne County,Black,66,Female,Less than High School,Employed,15570.235106882226,2,6.583818298551576,0,0
Claiborne County,Black,19,Female,Master's Degree,Employed,72868.0550938234,1,9.190394674842398,1,0
Claiborne County,Black,71,Female,Less than High School,Unemployed,15266.719800465065,2,7.579562866777591,0,1
Claiborne County,Black,47,Male,Less than High School,Unemployed,35377.13242788453,4,2.7610694835722422,0,1
Claiborne County,Black,73,Male,High School,Unemployed,14692.95221635775,1,3.7222873113474657,0,0
Claiborne County,Black,40,Female,Some College,Employed,14454.901355476759,1,5.69514927406141,0,0
Claiborne County,Black,56,Male,Less than High School,Unemployed,35530.73916167046,3,4.660681373259556,1,0
Claiborne County,Black,28,Male,High School,Employed,15357.896187198496,2,2.8119402144307832,1,1
Claiborne County,Black,53,Female,Some College,Unemployed,73617.20507822512,2,3.8280761349550776,1,0
Claiborne County,Black,22,Male,Master's Degree,Employed,35506.9141140781,1,7.4773977524716075,0,1
Claiborne County,Black,55,Female,High School,Unemployed,14842.696361417253,1,10.79353084925285,1,1
Claiborne County,Black,57,Male,Less than High School,Unemployed,15319.810324923927,2,4.580233745661642,1,1
Claiborne County,Other,57,Female,High School,Unemployed,14548.82291234108,0,6.029413667484305,1,0
Claiborne County,Black,43,Male,Bachelor's Degree,Employed,36365.75250922661,2,5.892476192387594,0,0
Claiborne County,White,74,Female,Some College,Unemployed,34255.93358762953,0,2.1929514467634426,1,0
Claiborne County,Black,22,Male,Less than High School,Employed,34537.250957146534,1,5.534446682601663,0,0
Claiborne County,Black,37,Female,Less than High School,Employed,71685.68964060262,0,6.8569978386640384,0,0
Claiborne County,Black,29,Male,Some College,Employed,33640.29274312447,1,8.751152693240591,0,0
Claiborne County,Black,52,Female,High School,Unemployed,15023.792854068493,3,9.657912826609165,0,1
Claiborne County,Black,75,Female,Bachelor's Degree,Employed,34186.574368547896,3,5.31707207094928,0,0
Claiborne County,Black,21,Female,PhD,Employed,77516.10169306646,0,7.6126445232719036,1,0
Claiborne County,Black,60,Male,Less than High School,Employed,14272.04008298243,1,5.605065104868078,0,1
Claiborne County,Black,35,Female,Some College,Unemployed,34576.829170351775,0,6.202371863909318,0,0
Claiborne County,Black,42,Male,High School,Employed,14756.018320153638,0,5.429375989127586,0,0
Claiborne County,Black,20,Male,High School,Employed,33317.6467082116,0,3.034057735808358,0,0
Claiborne County,Black,18,Male,Some College,Unemployed,14436.552598500766,2,10.1432253789398,1,0
Claiborne County,Black,36,Male,Less than High School,Unemployed,14870.464012377952,3,5.735974912392341,0,1
Claiborne County,Black,67,Female,Less than High School,Employed,34975.02604556606,1,5.269492933191938,0,0
Claiborne County,Black,21,Male,High School,Employed,14856.434620882303,3,5.624452498269028,0,0
Claiborne County,Black,25,Male,Master's Degree,Employed,75232.0325880907,3,7.71788677824679,0,0
Claiborne County,Black,29,Male,Bachelor's Degree,Employed,35332.960862169886,1,4.9254364386164164,0,0
Claiborne County,Black,42,Male,Some College,Employed,71324.42865845875,2,5.007610378684455,0,0
Claiborne County,Black,25,Female,Master's Degree,Employed,74730.71369590127,2,7.587855571864129,0,0
Claiborne County,Black,38,Female,High School,Unemployed,36622.24734310656,3,3.691869459791363,1,0
Claiborne County,White,53,Female,High School,Employed,35066.612980453414,2,1.0221240084883265,1,0
Claiborne County,Black,53,Male,High School,Employed,35621.39793610633,4,3.8309044425922045,1,0
Claiborne County,Black,67,Male,Less than High School,Employed,14717.795786875324,5,4.06499057713809,1,1
Claiborne County,Black,22,Female,Master's Degree,Employed,77054.93533614572,0,5.5852352583290426,1,1
Claiborne County,Black,45,Male,Master's Degree,Employed,35955.2251865664,3,3.984912081483854,1,0
Claiborne County,Black,74,Male,High School,Unemployed,35074.53616678948,1,6.039107319061904,1,0
Claiborne County,Black,40,Female,High School,Unemployed,78570.1036745941,2,5.462188244186912,0,0
Claiborne County,Black,69,Male,Less than High School,Employed,33689.42575166928,4,8.705887700749058,0,1
Claiborne County,Black,75,Female,High School,Employed,33309.31682711353,4,7.415063483102359,0,1
Claiborne County,Black,62,Female,Some College,Employed,35945.55374114984,2,5.476049964567322,0,1
Claiborne County,Black,74,Male,Less than High School,Employed,77303.66653023662,1,9.881928418301902,0,0
Claiborne County,Black,47,Female,Less than High School,Unemployed,14430.310843680863,2,7.715766151959557,0,1
Claiborne County,Black,66,Female,High School,Employed,73241.87124718954,0,7.433824224196489,0,0
Claiborne County,Black,61,Male,Less than High School,Unemployed,118969.40454208285,2,6.656496916669269,0,0
Claiborne County,Black,47,Female,Bachelor's Degree,Employed,73449.81458085423,1,3.1089016333343578,1,1
Claiborne County,Black,40,Female,High School,Employed,77048.56405439004,1,4.208182287911749,1,0
Claiborne County,Black,69,Male,High School,Employed,15026.94079156887,1,3.0573832443647064,1,0
Claiborne County,White,57,Female,Less than High School,Employed,34468.33457608901,3,2.9829457131300954,1,0
Claiborne County,Black,51,Female,Some College,Unemployed,74038.04471179747,2,8.841313645465084,0,1
Claiborne County,Black,23,Male,High School,Unemployed,14252.030438573202,3,5.818641919851594,0,0
Claiborne County,Black,24,Female,Master's Degree,Employed,73498.50395673927,0,5.429529144247827,1,0
Claiborne County,Black,48,Female,High School,Employed,35512.605595732755,1,5.330619407787729,0,0
Claiborne County,Black,75,Male,PhD,Employed,36659.68055335725,2,6.558032292799815,0,0
Claiborne County,Black,42,Male,Bachelor's Degree,Employed,129338.26033729872,1,4.624297223485545,1,0
Claiborne County,Black,39,Male,Less than High School,Employed,14285.392446968293,1,5.230867475203644,0,1
Claiborne County,White,23,Female,Bachelor's Degree,Employed,129982.00755843548,0,3.263004274092623,1,0
Claiborne County,Black,36,Female,Less than High School,Employed,15424.79761994794,4,7.489972905865057,0,0
Claiborne County,Black,68,Female,Master's Degree,Employed,77102.82092678235,6,9.132992534733555,0,0
Claiborne County,Black,34,Male,Some College,Employed,14936.993638505355,2,7.337568909006082,0,1
Claiborne County,Black,68,Male,Less than High School,Employed,14847.007939431754,2,6.089367735815894,0,1
Claiborne County,Black,27,Male,High School,Unemployed,34310.20505091617,1,7.4785602874615815,0,1
Claiborne County,Black,53,Female,Less than High School,Employed,71742.71144215774,1,7.423635802602063,0,1
Claiborne County,White,31,Male,Less than High School,Unemployed,34048.823772227945,4,8.472427698975824,1,1
Claiborne County,Black,64,Male,Bachelor's Degree,Employed,121832.5454372253,2,4.701627320047745,0,0
Claiborne County,Black,74,Male,Less than High School,Unemployed,14976.115604565302,1,2.798193565719423,1,0
Claiborne County,Black,62,Female,Some College,Employed,15371.166609895039,1,3.7314126383447945,1,0
Claiborne County,White,38,Male,Some College,Unemployed,14960.71474259692,1,1.0629149440462764,1,1
Claiborne County,White,25,Female,PhD,Employed,14336.76667417074,1,2.06607888827848,1,1
Claiborne County,Black,35,Female,Some College,Unemployed,36602.264303458716,4,9.041517764584416,0,1
Claiborne County,Black,59,Male,Master's Degree,Employed,78320.43239320585,3,8.745894871422305,0,1
Claiborne County,Black,57,Male,Some College,Employed,15427.78431472261,1,7.528080757138352,1,1
Claiborne County,Black,23,Male,Some College,Employed,36719.64765547477,2,6.84942315039169,0,0
Claiborne County,Black,59,Female,Less than High School,Employed,15066.723499200392,0,5.316599439471577,0,0
Claiborne County,Black,51,Female,High School,Employed,78470.76262689904,1,3.951307926856175,1,0
Claiborne County,Black,24,Male,Some College,Employed,14363.407560925125,0,3.901555543539926,1,1
Claiborne County,Black,52,Male,High School,Unemployed,34529.882618914795,0,3.970143828535685,1,1
Claiborne County,Black,18,Male,High School,Employed,34038.83443802368,2,1.9205511496656569,1,0
Claiborne County,Black,29,Female,Master's Degree,Employed,33935.41579446995,1,7.346653132246752,0,0
Claiborne County,Black,51,Male,Some College,Unemployed,72306.02211669507,4,5.002720390092479,0,1
Claiborne County,Black,30,Female,High School,Employed,126530.17051957497,0,5.678655234176181,0,0
Claiborne County,Black,71,Male,High School,Employed,35984.62649511557,2,10.799149146549137,0,1
Claiborne County,Black,55,Female,Less than High School,Employed,35274.04439797126,0,7.814225954197139,0,0
Claiborne County,Black,27,Male,Bachelor's Degree,Employed,72352.22032191158,0,8.069684577782382,0,0
Claiborne County,Black,48,Male,Some College,Unemployed,15466.685654900206,3,3.2438832665787283,1,0
Claiborne County,Black,18,Female,High School,Employed,76019.66030372796,5,7.173933194279588,0,0
Claiborne County,Black,65,Male,Some College,Employed,123602.07132658744,1,3.6935184325666914,1,0
Claiborne County,Black,54,Female,Bachelor's Degree,Employed,76305.97721652048,3,10.87966424722695,0,0
Claiborne County,Black,72,Female,High School,Unemployed,121998.81224053541,1,6.153249663685702,0,0
Claiborne County,Black,61,Female,High School,Employed,34458.17272972973,0,5.801886737588504,0,0
Claiborne County,Black,69,Female,High School,Employed,15626.228764697986,1,6.494980901728742,1,1
Claiborne County,Black,72,Female,High School,Unemployed,14685.75675850713,1,6.352830227124356,0,1
Claiborne County,Black,45,Female,Some College,Employed,34894.95893855278,2,8.192116409485621,1,1
Claiborne County,White,68,Male,Some College,Unemployed,15585.211706094022,4,6.040153310371585,1,1
Claiborne County,Black,19,Female,Some College,Employed,35727.024725936346,2,7.5514496162713405,0,0
Claiborne County,Black,48,Female,Some College,Employed,33467.71129157646,4,6.346316653469437,0,1
Claiborne County,Black,28,Male,Some College,Unemployed,33765.56065497639,0,6.512344831625851,0,0
Claiborne County,Black,36,Female,High School,Unemployed,33277.4455677017,4,5.774066481354659,0,1
Claiborne County,Black,65,Male,High School,Employed,35458.22626580207,1,4.748489139814466,0,0
Claiborne County,Black,43,Female,Bachelor's Degree,Employed,34816.856988936466,5,7.341524809601747,0,1
Claiborne County,Black,48,Male,Bachelor's Degree,Employed,72257.06138176705,3,7.2536518955772475,0,1
Claiborne County,Black,57,Female,Some College,Employed,15686.901181585154,2,8.111823495794107,0,1
Claiborne County,Black,72,Male,Less than High School,Employed,75222.44792959213,2,6.314950422888829,0,0
Claiborne County,Black,41,Female,High School,Unemployed,14612.839941169334,3,7.52747189146645,0,1
Claiborne County,Black,29,Female,Less than High School,Employed,15000.90535673206,0,4.842081748715907,0,0
Claiborne County,Black,34,Female,Bachelor's Degree,Employed,127245.25415918883,2,6.385508765606416,0,0
Claiborne County,Black,58,Female,High School,Employed,33516.83726290747,1,5.5327580843462485,0,0
Claiborne County,Black,61,Male,Master's Degree,Employed,34211.46335266762,1,2.1385809166938072,1,1
Claiborne County,Black,53,Male,Some College,Employed,36074.37921809397,1,9.254977324663965,1,0
Claiborne County,Black,45,Male,Bachelor's Degree,Employed,74697.48652801994,3,7.835659664896588,1,1
Claiborne County,Black,51,Female,Bachelor's Degree,Employed,75349.3285652422,0,10.594590731559109,0,1
Claiborne County,Black,67,Male,Some College,Employed,34764.85600773314,3,4.649917427348774,0,1
Claiborne County,White,75,Female,Some College,Unemployed,14315.849913964508,2,4.729251395232642,1,0
Claiborne County,White,70,Female,High School,Employed,14498.624669730232,3,5.222252568393067,1,0
Claiborne County,Black,31,Male,Some College,Unemployed,14918.312458112836,3,7.308051151164504,0,0
Claiborne County,Black,40,Male,Bachelor's Degree,Employed,72818.89099055946,2,8.225836212616477,0,1
Claiborne County,Black,18,Female,Some College,Employed,119374.73785824598,0,5.1939484444671,0,0
Claiborne County,White,53,Female,Some College,Employed,15515.474496077735,2,2.0170897773390384,0,0
Claiborne County,Black,64,Male,Some College,Employed,15721.788793746175,2,1.9007196235627812,1,1
Claiborne County,Black,38,Female,High School,Employed,36026.00005898859,2,3.8765567948031356,1,0
Claiborne County,Black,61,Female,Some College,Employed,36238.247225966334,2,2.8089586300808556,1,0
Claiborne County,Black,19,Male,High School,Employed,14612.965695475568,0,6.490140673600354,1,0
Claiborne County,Black,65,Female,High School,Employed,36612.194414296195,5,8.133426871625794,0,1
Claiborne County,Black,40,Female,PhD,Employed,14545.388556680142,5,8.821532550174553,0,1
Claiborne County,Black,63,Female,Less than High School,Employed,15677.144715542749,2,9.924011607288266,0,0
Claiborne County,Black,46,Female,Some College,Unemployed,15742.228940948928,2,7.6261966754565425,0,0
Claiborne County,Black,61,Male,Some College,Employed,35741.02982011117,1,4.653351403116081,0,0
Claiborne County,Black,67,Female,High School,Employed,15721.715597687733,2,6.103475798420157,0,0
Claiborne County,Black,69,Male,High School,Unemployed,35243.38922848486,2,2.0023554715537863,1,0
Claiborne County,Black,40,Female,High School,Employed,34158.396241116316,5,5.111454235434648,0,1
Claiborne County,Black,56,Female,Less than High School,Employed,124212.44857082026,0,5.4217322205850085,0,0
Claiborne County,Black,65,Female,Some College,Unemployed,15140.341403068178,3,6.446548690732982,0,0
Claiborne County,Black,68,Female,High School,Employed,14359.622343040523,2,7.604965595477057,0,1
Claiborne County,Black,24,Male,Some College,Unemployed,35428.20142616036,0,6.07815982030705,0,0
Claiborne County,Black,72,Female,Less than High School,Unemployed,36684.12242866803,4,7.27531115342765,0,1
Claiborne County,Black,34,Male,Less than High School,Employed,33915.37677424304,4,7.591499133648214,0,1
Claiborne County,Black,36,Female,High School,Employed,15438.892674432574,1,3.1243431805880393,0,1
Claiborne County,Black,70,Female,Bachelor's Degree,Employed,78059.24095334715,2,3.7220312343314093,1,1
Claiborne County,Black,37,Male,High School,Employed,15665.55238923033,1,7.106803704233538,0,0
Claiborne County,White,47,Male,Bachelor's Degree,Employed,78451.01703304086,0,4.085372037106285,1,1
Claiborne County,Black,61,Female,Some College,Employed,35075.108735525144,1,5.908956805562863,0,0
Claiborne County,Black,53,Male,Bachelor's Degree,Employed,130966.34884989378,0,4.1891553884997785,1,1
Claiborne County,Black,48,Female,Bachelor's Degree,Employed,35900.58572497053,2,5.434367014769014,0,0
Claiborne County,Black,34,Male,High School,Employed,14492.507154355442,0,3.2553411077440657,1,0
Claiborne County,Black,24,Female,Bachelor's Degree,Employed,74826.75079850978,0,1.9803357485616528,1,0
Claiborne County,Black,61,Female,Some College,Unemployed,15327.496763058007,0,6.458533264177057,0,1
Claiborne County,Black,44,Male,High School,Employed,34115.69110536679,0,5.484841198962335,0,0
Claiborne County,White,54,Female,Less than High School,Employed,76054.61387661666,2,9.610016555602682,0,0
Claiborne County,Black,20,Male,Less than High School,Unemployed,35583.101676663166,1,5.549595217443921,0,0
Claiborne County,Black,49,Female,Less than High School,Unemployed,14494.049615712847,2,7.589178635664321,0,1
Claiborne County,Black,44,Female,Some College,Employed,35227.798593584645,0,1.0739792724124257,1,0
Claiborne County,Black,64,Female,Bachelor's Degree,Employed,77037.20183233956,2,4.015070445700858,0,0
Claiborne County,Black,21,Female,Some College,Employed,14998.343496803913,0,6.109530522893916,0,1
Claiborne County,White,53,Female,High School,Unemployed,14268.15467516416,3,3.9192021630961045,1,0
Claiborne County,Black,68,Male,Some College,Employed,71317.78851809469,2,6.376666294350844,0,0
Claiborne County,Black,38,Female,High School,Employed,34499.60270389504,2,7.736315586633442,0,0
Claiborne County,Black,30,Male,Less than High School,Employed,15639.291102647674,2,1.0605706897196023,1,0
Claiborne County,White,27,Female,Some College,Employed,14593.015169405413,3,3.603705618403682,1,1
Claiborne County,White,44,Male,Less than High School,Employed,15201.54553330753,0,5.800199006029373,1,0
Claiborne County,Black,48,Male,High School,Employed,72915.5690301999,1,2.9389012161545662,1,0
Claiborne County,Black,21,Male,Some College,Unemployed,34375.84496380842,0,6.044874723525508,0,0
Claiborne County,White,43,Female,Less than High School,Unemployed,15522.063134402226,3,5.419855616412761,1,0
Claiborne County,Black,29,Female,High School,Employed,15343.292163404918,0,5.815615193239154,0,1
Claiborne County,Black,36,Male,Bachelor's Degree,Employed,119942.49096641512,2,3.8775625615169824,0,0
Claiborne County,Black,42,Female,High School,Unemployed,74465.26515739824,3,9.427502246597546,0,1
Claiborne County,Black,26,Female,High School,Unemployed,71468.77322733948,1,4.952217940889807,0,0
Claiborne County,White,21,Male,Bachelor's Degree,Employed,124761.12683253761,0,7.559367716703972,1,1
Claiborne County,Black,41,Female,Some College,Unemployed,15243.6510175516,2,6.933415322585771,0,0
Claiborne County,Black,72,Female,Some College,Unemployed,33664.75918259353,2,4.6408570203798,0,0
Claiborne County,Black,38,Male,Master's Degree,Employed,73416.63704181873,0,5.611664383807469,0,0
Claiborne County,Black,24,Female,High School,Unemployed,34642.428189257545,1,7.997388436383168,0,0
Claiborne County,Black,75,Female,Bachelor's Degree,Employed,78146.48268492038,4,7.870280719207277,0,0
Claiborne County,Black,38,Male,High School,Employed,36726.392553980375,0,2.16593836042724,1,1
Claiborne County,Black,56,Female,Less than High School,Employed,14317.366948493423,2,5.83487267893996,0,1
Claiborne County,Black,52,Male,Master's Degree,Employed,76957.55942621543,4,7.112823690389261,1,1
Claiborne County,White,35,Male,High School,Unemployed,34551.0342324082,2,3.079358572751718,1,0
Claiborne County,Black,65,Male,High School,Employed,14838.687279344218,1,7.220951130541334,0,0
Claiborne County,Black,64,Male,Master's Degree,Employed,76906.98730010267,4,5.163537372016711,0,1
Claiborne County,Black,49,Male,Some College,Unemployed,78138.19824109056,3,1.8712143867479005,1,0
Claiborne County,Black,24,Male,Less than High School,Employed,36578.250080758924,0,5.4610703174694555,0,0
Claiborne County,Black,18,Male,Less than High School,Unemployed,15115.68387905748,0,5.578395273303736,1,1
Claiborne County,Black,74,Female,Some College,Employed,34499.92405755176,0,3.931699298981619,1,0
Claiborne County,Black,60,Male,Bachelor's Degree,Employed,36006.42180050573,2,6.419489535310102,0,1
Claiborne County,White,66,Female,Some College,Unemployed,34128.50484141805,1,3.298124551107569,1,0
Claiborne County,Black,46,Male,Bachelor's Degree,Employed,75480.55521625139,1,5.002195010331243,1,0
Claiborne County,Black,41,Female,Less than High School,Unemployed,73939.33846143655,4,7.133539024248062,0,0
Claiborne County,Black,25,Female,Less than High School,Employed,35548.20875797756,0,4.567076477388428,0,0
Claiborne County,Black,19,Female,High School,Employed,14610.59836934026,1,6.299952564479013,0,1
Claiborne County,Black,47,Male,Some College,Employed,14537.389418602237,2,4.709905593095586,1,1
Claiborne County,Other,25,Male,Less than High School,Employed,15627.358630013154,2,4.318443431552571,1,0
Claiborne County,Black,35,Female,High School,Employed,33606.31289032338,1,4.705139640482007,1,0
Claiborne County,White,66,Female,Some College,Employed,35020.85267707225,0,4.690687720663666,1,0
Claiborne County,Black,55,Female,Some College,Employed,14581.279174444513,0,4.536549667848095,0,0
Claiborne County,Black,32,Male,High School,Unemployed,14308.3949449885,4,8.949720501198,0,1
Claiborne County,White,55,Male,PhD,Employed,71520.1411371857,0,5.064841133262616,1,0
Claiborne County,Black,56,Female,Bachelor's Degree,Employed,72564.1632907937,4,8.218275550971034,0,1
Claiborne County,Black,54,Male,Some College,Employed,36283.696240771,4,5.27552761669501,0,0
Claiborne County,Black,69,Male,High School,Unemployed,34238.67560391959,3,5.943946601697633,0,0
Claiborne County,Black,49,Male,Bachelor's Degree,Employed,78378.44377931471,2,7.034146377058612,0,0
Claiborne County,Black,28,Female,High School,Unemployed,15122.433439483792,0,3.9526101975505825,1,1
Claiborne County,Black,48,Male,High School,Unemployed,14904.921284653148,0,5.880915673050391,1,0
Claiborne County,Black,25,Male,High School,Unemployed,15120.133252004181,0,7.083496463831506,1,1
Claiborne County,Black,63,Female,Less than High School,Employed,35058.44434829194,4,4.655240245930712,0,0
Claiborne County,White,74,Male,Master's Degree,Employed,76940.82190317994,1,3.745542504396217,1,0
Claiborne County,Black,74,Female,Some College,Employed,34238.736230904986,0,6.434142745216221,0,0
Claiborne County,Black,68,Female,Some College,Employed,34485.67637060106,2,8.713784739413812,0,0
Claiborne County,White,46,Male,Master's Degree,Employed,129926.17878166563,2,8.771956769303555,0,1
Claiborne County,Black,23,Male,Some College,Employed,36562.59779602642,0,3.816595738514843,1,0
Claiborne County,Black,37,Female,High School,Employed,36373.95379620266,1,7.2015993605346225,0,0
Claiborne County,White,57,Male,Some College,Unemployed,14879.171990935969,4,6.872227839537335,0,1
Claiborne County,Black,75,Female,Some College,Employed,15420.54825451032,1,6.335540897924483,0,0
Claiborne County,Black,37,Male,High School,Unemployed,14964.503599951648,1,8.381074675259143,0,1
Claiborne County,Black,21,Female,Bachelor's Degree,Employed,34991.38948251136,0,3.1295833373084383,1,0
Claiborne County,Black,35,Female,Less than High School,Employed,14557.020163585925,2,1.0317847883820304,1,1
Claiborne County,Black,36,Male,Master's Degree,Employed,75683.47727443886,1,5.43251519100418,0,0
Claiborne County,Black,38,Female,Some College,Employed,14529.203846630022,4,2.8331832971597697,1,0
Claiborne County,Black,66,Female,Less than High School,Employed,34410.47644673518,3,6.623504715223301,0,0
Claiborne County,Black,75,Female,High School,Unemployed,36242.60570566977,2,4.137514194878983,0,0
Claiborne County,Black,70,Male,Less than High School,Unemployed,14560.613713816281,1,5.423652645305237,0,0
Claiborne County,Black,47,Female,High School,Unemployed,33499.05399810701,0,3.683286865587659,1,0
Claiborne County,White,29,Male,High School,Unemployed,14353.511388919223,2,7.419882519522465,0,1
Claiborne County,Black,45,Female,High School,Employed,36542.74582176088,1,7.485671459286934,0,1
Claiborne County,Black,29,Female,Bachelor's Degree,Employed,75051.90328471376,0,8.244393772562999,0,1
Claiborne County,Black,33,Male,Less than High School,Employed,74320.59053862763,1,4.738182781046726,0,0
